728.72, 728.73, 728.72, 728.73, 0.99726087
728.92, 729.0, 728.72, 728.72, 1.66778493
730.0, 730.0, 728.81, 728.81, 24.006864789999998
730.0, 730.0, 729.71, 729.99, 14.696848310000002
729.4, 730.0, 729.4, 729.99, 8.00344472
729.41, 729.41, 729.4, 729.41, 4.50075615
729.69, 729.7, 729.4, 729.4, 11.924362089999999
729.7, 729.7, 729.69, 729.69, 1.96890703
727.26, 729.7, 726.9, 729.7, 58.362446600000006
728.01, 728.01, 726.8, 727.26, 25.80921423
728.1, 728.54, 728.1, 728.26, 6.3015458299999985
728.04, 728.11, 727.93, 728.09, 22.966573410000002
728.04, 728.05, 728.04, 728.04, 7.520935989999999
729.86, 730.05, 728.05, 728.05, 45.807064170000004
728.13, 729.54, 726.84, 729.54, 22.257996480000003
728.13, 728.13, 726.9, 728.11, 12.59978388
725.94, 728.13, 725.94, 728.13, 39.47578788999999
728.09, 728.12, 725.4, 725.94, 26.37010278
728.98, 728.98, 728.08, 728.08, 32.10293601
729.98, 729.99, 728.63, 728.63, 114.11149438999998
728.4, 729.94, 728.36, 729.94, 12.50909925
729.14, 729.68, 728.37, 728.4, 33.36057999999999
729.79, 730.0, 729.3, 729.3, 29.243209730000004
730.99, 731.0, 729.94, 729.95, 88.74188871
730.21, 731.0, 730.21, 730.99, 7.555856239999998
730.63, 731.3, 729.98, 730.0, 53.302216539999996
730.98, 731.0, 730.15, 730.63, 24.309016490000005
730.02, 731.0, 730.02, 730.86, 19.89005563
730.81, 730.89, 730.0, 730.02, 25.876172460000006
730.0, 730.82, 729.99, 730.82, 14.843416159999997
729.68, 729.99, 729.55, 729.99, 6.44160867
729.99, 729.99, 729.92, 729.92, 1.26824141
730.0, 730.0, 729.98, 729.98, 12.74844331
730.0, 730.0, 729.99, 730.0, 4.05499654
729.89, 730.0, 729.87, 730.0, 12.456562800000002
731.0, 731.38, 729.88, 729.89, 70.56152972
731.0, 731.0, 730.99, 731.0, 13.159819079999998
731.0, 731.0, 730.99, 731.0, 103.48197534000005
733.5, 733.5, 731.0, 731.0, 195.06690250999986
734.48, 734.57, 733.39, 733.49, 129.88444711000005
735.85, 736.0, 734.48, 734.48, 135.8379932100001
736.39, 736.5, 735.84, 735.84, 107.12328650999996
734.87, 736.41, 734.86, 736.39, 24.39565183
735.7, 736.3, 734.6, 734.6, 4.9990808300000005
736.13, 736.25, 735.73, 735.73, 24.27208544000001
736.07, 736.13, 736.06, 736.13, 3.9362583900000008
737.49, 737.49, 736.06, 736.06, 74.98897767999998
739.92, 739.95, 737.49, 737.49, 50.199767480000006
737.89, 739.95, 737.65, 739.94, 49.46574895
738.2, 738.2, 738.03, 738.04, 13.727852860000004
750.85, 751.46, 738.19, 738.19, 266.01980739
749.31, 754.66, 747.75, 751.39, 132.73865342000002
747.28, 751.75, 746.64, 749.31, 121.00366034000005
746.71, 747.74, 746.65, 747.52, 77.30539440999998
747.59, 749.0, 746.67, 746.93, 26.155354629999994
750.58, 751.97, 746.69, 746.75, 97.71355858000001
746.56, 750.99, 746.03, 750.98, 58.188302
746.82, 747.96, 746.66, 746.66, 214.32944513999993
745.85, 747.0, 745.85, 746.82, 260.58782373
746.2, 746.45, 745.79, 745.85, 207.5697378799999
747.4, 747.99, 746.33, 746.33, 70.05015160999999
747.29, 747.85, 747.29, 747.38, 13.2062786
747.65, 748.17, 747.05, 747.3, 21.22814877
746.6, 747.65, 746.6, 747.65, 15.48716401
745.53, 746.33, 745.53, 746.32, 8.6927152
746.01, 746.42, 745.68, 745.68, 27.78950022
746.0, 746.0, 745.72, 745.72, 13.95931092
746.01, 746.44, 746.01, 746.09, 0.21477071
747.72, 748.07, 745.92, 746.0, 19.98062487
749.75, 750.28, 747.28, 747.77, 126.11417975999997
749.33, 750.96, 749.0, 750.06, 95.04761264999996
750.59, 751.15, 749.33, 749.33, 68.30717511
752.48, 753.24, 750.58, 750.58, 152.11103184
752.19, 753.65, 752.12, 752.28, 55.43529802999997
750.94, 752.92, 750.83, 752.92, 56.1206223
749.99, 750.9, 747.48, 750.9, 71.48812006
748.0, 749.99, 748.0, 749.99, 32.13428164
746.99, 748.23, 746.97, 747.85, 25.288475060000003
745.1, 746.99, 745.1, 746.99, 31.076175760000005
746.99, 746.99, 745.1, 745.11, 39.389104540000005
740.73, 745.96, 740.73, 745.96, 99.40939064000001
738.33, 740.73, 738.33, 740.73, 163.98955415000003
737.45, 738.34, 734.99, 738.34, 173.87512155999997
741.39, 743.08, 737.16, 737.31, 46.62616825999999
740.16, 741.66, 739.67, 741.66, 36.830322859999995
739.23, 739.76, 738.07, 739.76, 16.734629070000004
736.5, 739.67, 736.5, 739.54, 17.693004969999997
738.56, 739.67, 736.49, 736.49, 24.84568128
740.26, 740.26, 738.36, 738.38, 59.76389033000001
740.11, 741.39, 739.7, 741.3, 26.478342509999997
739.97, 740.11, 739.97, 740.1, 4.26207413
739.34, 740.17, 738.87, 739.97, 9.258560099999999
739.5, 739.69, 739.34, 739.54, 3.6226996500000004
739.11, 739.71, 739.11, 739.66, 3.23810668
741.07, 741.07, 739.12, 739.12, 55.98682725999999
741.6, 741.62, 740.58, 740.58, 105.07678661
741.83, 742.09, 741.74, 741.88, 11.74415937
743.2, 743.32, 741.88, 741.88, 72.67309243999999
744.52, 744.57, 743.2, 743.26, 21.643286649999993
742.41, 744.5, 742.4, 744.5, 40.869876879999985
743.72, 743.97, 741.82, 742.41, 152.23873609
745.0, 745.01, 743.0, 743.01, 974.81466994
741.76, 745.0, 739.58, 743.8, 75.80604001000002
741.0, 742.0, 741.0, 741.2, 57.27257125
742.02, 742.57, 740.5, 741.0, 203.77462131
737.06, 741.5, 734.0, 741.5, 193.81077629000006
734.01, 735.32, 732.78, 735.32, 173.03313568000002
735.19, 735.23, 733.71, 733.71, 115.20445533000003
735.0, 735.23, 734.9, 735.14, 9.569742810000001
733.71, 734.9, 733.52, 734.9, 99.1263824
733.94, 734.0, 733.0, 733.5, 74.06149653000001
733.92, 734.0, 733.92, 733.95, 32.719179110000006
721.98, 734.0, 721.97, 734.0, 598.4765810699998
718.72, 727.76, 714.01, 722.0, 943.0840038800003
721.04, 722.0, 713.7, 714.69, 237.57144472000013
719.82, 722.35, 717.86, 721.05, 92.57702559000002
718.32, 721.58, 718.07, 719.82, 91.04634581000003
717.39, 718.49, 716.71, 718.31, 51.88693394999998
714.02, 717.38, 714.01, 717.38, 130.77676258000005
715.81, 716.9, 712.84, 714.02, 216.00104416999983
720.41, 720.41, 714.94, 715.8, 177.34002551000003
714.92, 720.24, 714.91, 718.81, 60.438620780000036
714.42, 715.76, 712.87, 714.92, 60.091707650000025
712.6, 713.49, 712.6, 713.49, 12.004113529999998
705.01, 712.61, 702.0, 712.6, 151.51238020999998
707.15, 708.37, 703.5, 705.01, 456.5402173399994
704.99, 709.15, 703.49, 707.15, 628.5288118399999
705.75, 705.75, 702.5, 703.03, 202.28714374999996
702.98, 705.08, 701.61, 705.08, 223.09409286999997
698.6, 703.05, 698.45, 702.9, 266.3187309900001
699.78, 703.15, 698.21, 698.6, 199.51525688
704.66, 704.67, 699.0, 699.06, 52.45447272
696.38, 704.67, 696.36, 704.67, 283.2138355699999
694.0, 696.36, 693.89, 696.36, 280.66106784
693.89, 701.96, 693.89, 694.82, 341.01178482
693.67, 694.86, 691.97, 694.86, 152.91898470000004
691.32, 693.14, 691.32, 691.74, 183.14819178
681.21, 691.32, 678.0, 691.32, 471.7386426
691.14, 693.13, 676.0, 680.18, 273.3364210599998
690.07, 692.21, 688.92, 691.14, 77.89474980000003
692.24, 692.62, 689.71, 689.88, 102.05511190000001
692.51, 693.54, 690.01, 692.25, 114.50040957000002
687.0, 692.66, 687.0, 692.66, 91.97266316000002
699.8, 700.02, 686.42, 686.5, 309.41710854
703.8, 703.8, 698.3, 699.7, 273.7961866500001
702.03, 703.7, 701.17, 703.42, 22.26194751
701.62, 702.03, 701.38, 702.0, 24.704297260000004
705.99, 706.0, 701.6, 701.6, 110.64266071
705.79, 706.0, 704.73, 706.0, 35.27211928999999
705.26, 706.65, 703.81, 705.95, 52.28932763
704.43, 705.44, 702.53, 705.44, 27.599009350000006
703.72, 706.42, 703.71, 706.39, 23.84719582
705.38, 705.38, 703.71, 704.0, 17.04008553
703.06, 705.34, 702.56, 704.49, 34.57685673
703.02, 703.02, 702.23, 702.23, 6.2042636
704.49, 704.56, 702.47, 702.89, 73.49500165
704.31, 704.49, 703.99, 704.49, 34.73657552000001
704.76, 704.76, 703.94, 704.23, 41.658434379999996
703.88, 705.11, 703.83, 704.74, 16.417159309999995
705.01, 705.13, 703.82, 703.87, 9.18920848
703.66, 705.0, 703.01, 705.0, 22.799870530000003
702.6, 703.68, 702.6, 703.68, 7.860929530000001
702.61, 703.02, 702.5, 702.77, 6.263156069999999
703.0, 703.08, 702.61, 702.61, 31.228955820000003
705.58, 705.58, 704.78, 704.99, 12.156824219999999
704.67, 705.54, 704.67, 705.54, 9.988738999999999
703.73, 704.35, 702.33, 704.35, 49.06659399
702.92, 703.71, 702.88, 703.71, 9.91170825
696.11, 702.66, 696.11, 702.66, 126.49703013999999
693.83, 696.12, 693.75, 696.11, 45.871529579999994
693.21, 696.27, 693.01, 693.82, 58.7694861
697.12, 697.12, 694.34, 694.34, 57.77980212
701.29, 701.29, 697.89, 697.89, 109.71813382999999
705.22, 705.22, 701.65, 701.65, 49.41800184
709.88, 710.88, 702.9, 705.22, 272.02024807999993
708.04, 709.88, 706.83, 709.88, 27.616886960000002
707.81, 708.42, 706.14, 708.18, 5.626917810000001
710.89, 710.9, 707.13, 707.13, 37.13539780999999
709.95, 710.89, 708.71, 710.89, 15.58026282
708.73, 709.94, 707.99, 709.94, 7.25590825
708.91, 709.24, 708.0, 709.24, 25.5094985
707.48, 708.69, 705.58, 708.69, 83.51632813000002
707.88, 709.41, 707.48, 707.49, 66.45793464999998
708.5, 708.5, 707.49, 707.92, 9.295700869999997
707.48, 710.4, 707.48, 708.5, 39.515971019999995
709.51, 709.51, 707.48, 707.48, 156.84090773
709.4, 709.42, 708.74, 708.74, 3.98972833
709.27, 709.51, 708.74, 709.38, 21.08612017
709.22, 709.4, 709.22, 709.33, 71.06877498
707.59, 709.21, 707.32, 709.21, 127.02297573000001
709.3, 709.3, 706.81, 707.59, 189.02496970999994
706.84, 709.3, 706.84, 709.3, 60.57146445000001
704.49, 706.06, 704.05, 706.06, 39.64436509000002
704.46, 704.49, 704.46, 704.47, 17.73155964
705.61, 705.72, 702.71, 704.46, 64.77817626000002
708.45, 708.55, 705.61, 705.61, 231.76240961
707.0, 708.45, 706.06, 708.45, 73.76572841000002
706.1, 708.56, 704.6, 706.98, 232.57665797000007
705.1, 706.09, 704.93, 706.09, 15.62465365
702.08, 705.1, 702.0, 705.1, 80.1609812
695.9, 702.08, 695.9, 702.08, 124.83142475000002
698.99, 700.53, 695.23, 695.23, 17.288697090000007
694.46, 698.94, 692.31, 698.94, 132.18578871
693.51, 696.31, 690.0, 695.43, 85.76049140000002
692.26, 693.45, 687.01, 693.45, 141.91524666
695.79, 696.12, 691.68, 693.33, 229.47383516999992
700.53, 703.77, 695.8, 695.8, 88.36033162000003
698.35, 700.18, 697.0, 700.18, 529.69616295
693.18, 698.33, 693.05, 698.33, 251.95444895000006
693.73, 695.92, 691.69, 693.56, 144.22948582
692.92, 693.4, 690.12, 692.36, 250.26671066
693.92, 694.1, 691.0, 692.86, 439.26899565999975
692.24, 694.0, 692.04, 693.91, 107.95003211999999
692.46, 692.46, 692.26, 692.26, 12.485584109999998
694.78, 695.09, 692.45, 692.46, 130.34871536000003
696.76, 697.0, 694.78, 694.78, 62.98297438999999
696.95, 698.0, 696.3, 696.78, 24.413095999999996
695.25, 696.95, 695.03, 696.95, 30.927906549999996
694.44, 695.37, 694.44, 695.25, 8.80984475
696.15, 696.17, 692.26, 694.0, 54.89433671
699.01, 699.5, 695.8, 695.8, 37.15629766000002
699.47, 700.99, 698.84, 699.0, 146.56424578000008
701.61, 701.62, 700.0, 700.06, 4.936439129999999
702.49, 702.49, 701.61, 701.61, 51.315517039999996
701.39, 702.49, 698.39, 702.49, 73.23232728
700.01, 701.39, 700.01, 701.39, 23.451226280000007
701.94, 701.94, 700.54, 700.69, 18.223711530000006
700.14, 701.56, 700.14, 701.56, 9.217065429999998
698.25, 701.07, 698.24, 701.07, 90.73016907999992
697.65, 698.31, 697.23, 698.25, 7.673928729999999
699.2, 699.25, 698.25, 698.25, 21.45331344
699.2, 699.2, 699.19, 699.19, 4.245418429999999
702.48, 702.49, 698.94, 699.19, 30.47074452
709.92, 710.38, 702.49, 702.49, 117.92962072
708.28, 709.66, 706.72, 708.86, 55.077978999999985
708.44, 709.11, 707.06, 707.95, 23.326655430000006
708.49, 708.49, 706.22, 706.7, 16.02102069
707.62, 708.49, 707.49, 707.69, 6.40429074
707.91, 708.3, 706.79, 708.15, 5.44318401
706.87, 707.91, 706.42, 707.91, 8.55656687
707.23, 707.23, 706.86, 706.86, 7.526349529999999
705.91, 707.32, 705.29, 707.07, 7.8270914
705.87, 705.95, 705.57, 705.9, 7.435773989999999
706.19, 706.23, 706.19, 706.22, 2.8205921199999997
705.95, 706.27, 704.86, 706.19, 29.506991989999996
705.25, 705.93, 704.6, 705.93, 9.85589884
705.35, 706.46, 705.25, 705.25, 29.92372598
705.38, 705.94, 705.1, 705.22, 26.103840090000002
705.61, 705.61, 704.4, 704.83, 28.953062099999997
706.03, 706.03, 704.82, 705.8, 27.448221919999998
707.14, 708.22, 706.02, 706.03, 125.80826669000001
705.84, 706.58, 704.71, 706.41, 17.80449237
705.24, 706.24, 704.86, 705.63, 9.57436012
705.39, 705.4, 704.84, 705.14, 13.686454159999997
704.29, 705.37, 704.29, 705.37, 22.48523892
705.0, 705.0, 704.58, 704.63, 8.033889720000001
705.0, 705.0, 704.99, 705.0, 2.6473093999999997
705.94, 706.27, 705.01, 705.01, 1.4575295000000001
705.0, 705.91, 704.99, 705.84, 3.0233298600000005
704.96, 704.99, 704.96, 704.99, 30.01134019
703.23, 704.61, 703.22, 704.61, 3.09908813
703.15, 704.64, 701.26, 703.22, 61.61913229
704.76, 705.0, 704.01, 704.01, 38.98025683
704.34, 704.77, 704.34, 704.76, 8.13392859
704.99, 704.99, 704.35, 704.35, 14.567912359999998
704.99, 704.99, 704.99, 704.99, 3.1390399000000007
705.0, 705.0, 704.97, 704.97, 8.6695189
705.0, 705.0, 704.99, 704.99, 0.25100992
705.59, 708.57, 704.43, 704.99, 56.55225415000002
708.53, 709.2, 705.66, 705.66, 55.78031504
708.04, 708.53, 707.98, 708.53, 48.19146546
709.0, 711.37, 707.98, 707.99, 148.75953051999997
710.02, 712.0, 709.88, 710.79, 37.53324999
709.18, 710.01, 709.18, 710.0, 17.44186191
708.7, 709.0, 708.7, 709.0, 7.84619416
709.02, 710.02, 708.74, 708.74, 19.08472269
709.17, 709.29, 709.0, 709.29, 0.58838583
710.81, 712.0, 708.74, 709.01, 24.11119259
710.85, 712.18, 709.84, 710.81, 18.92197676
711.76, 711.76, 709.83, 710.85, 15.221591649999999
711.73, 711.74, 711.09, 711.67, 11.61567622
713.01, 713.88, 711.73, 711.73, 104.09096118999999
709.42, 713.01, 708.38, 713.01, 61.158140490000015
705.3, 709.38, 705.3, 709.38, 16.57421236
707.26, 707.26, 705.62, 706.8, 25.39859222
706.89, 707.85, 706.27, 707.26, 17.82665877
707.65, 707.67, 706.85, 706.91, 10.222335970000001
707.53, 707.63, 707.26, 707.63, 0.46892997000000003
707.35, 707.6, 707.35, 707.48, 9.434902869999998
707.2, 707.37, 707.2, 707.36, 4.34723379
705.51, 707.2, 705.51, 707.2, 4.56945758
703.24, 705.95, 702.4, 705.5, 38.22509988
